grid_cell,X_ELEMENT_,X_Axis_0_,X_Axis_1_,X_ENDC_CWE_,X_ENDC_RICHNESS_,Total_Specimens,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,geometry
1555,'202500:-487500',202500,-487500,0.024278935,51,319,16.900333404541016,21.447166442871094,13.091500282287598,354,75,1,98.11693572998047,218,6,12,199,11.325166702270508,54.80361557006836,341.946044921875,27.42099952697754,6.75600004196167,20.66499900817871,13.369999885559082,20.703166961669922,"list(c(-117.903364417357, -117.734156895984, -117.734156895984, -117.903364417357, -117.903364417357, 33.5387121342835, 33.5387121342835, 33.6738472694186, 33.6738472694186, 33.5387121342835))"
1556,'217500:-487500',217500,-487500,0.005232098,14,54,17.267375946044922,22.617000579833984,12.858166694641113,368,75,1,95.38851165771484,220,6,13,202,13.460750579833984,54.8679313659668,399.82818603515625,30.461000442504883,5.927999973297119,24.533000946044922,13.145333290100098,21.845666885375977,"list(c(-117.74185462941, -117.572647108038, -117.572647108038, -117.74185462941, -117.74185462941, 33.5354845734886, 33.5354845734886, 33.6706197086237, 33.6706197086237, 33.5354845734886))"
1557,'232500:-487500',232500,-487500,0.007922206,18,32,15.591499328613281,22.260332107543945,10.611332893371582,485,94,2,89.89168548583984,273,11,23,256,13.949999809265137,51.496917724609375,483.1304931640625,31.4739990234375,4.385000228881836,27.088998794555664,10.628999710083008,21.20716667175293,"list(c(-117.580358440561, -117.411150919188, -117.411150919188, -117.580358440561, -117.580358440561, 33.5320266041989, 33.5320266041989, 33.6671617393341, 33.6671617393341, 33.5320266041989))"
1558,'247500:-487500',247500,-487500,0.041403552,39,81,15.769042015075684,22.8786678314209,10.233500480651855,446,87,2,89.9185562133789,251,11,22,239,14.686083793640137,50.46243667602539,519.7322998046875,32.72700119018555,3.624000072479248,29.10300064086914,10.488666534423828,21.918500900268555,"list(c(-117.418876786145, -117.249669264773, -117.249669264773, -117.418876786145, -117.418876786145, 33.5283382536023, 33.5283382536023, 33.6634733887375, 33.6634733887375, 33.5283382536023))"
1559,'262500:-487500',262500,-487500,0.01602182,40,248,17.701292037963867,25.085500717163086,11.491999626159668,348,68,2,88.07710266113281,196,9,19,185,17.457250595092773,52.631221771240234,555.91876220703125,36.47800064086914,3.309000015258789,33.16899871826172,12.03833293914795,24.320833206176758,"list(c(-117.257410600994, -117.088203079621, -117.088203079621, -117.257410600994, -117.257410600994, 33.5244195506889, 33.5244195506889, 33.659554685824, 33.659554685824, 33.5244195506889))"
1560,'277500:-487500',277500,-487500,0.0179318,47,127,17.406415939331055,24.83799934387207,11.095166206359863,344,67,2,83.96061706542969,189,12,23,178,17.796833038330078,53.362220764160156,562.17218017578125,36.2869987487793,2.936000108718872,33.35099792480469,11.582499504089355,24.079166412353516,"list(c(-117.0959608194, -116.926753298028, -116.926753298028, -117.0959608194, -117.0959608194, 33.5202705262486, 33.5202705262486, 33.6554056613838, 33.6554056613838, 33.5202705262486))"
1561,'292500:-487500',292500,-487500,0.02190935,37,117,15.738166809082031,23.605667114257812,9.156499862670898,411,72,2,76.821075439453125,212,21,38,201,17.498167037963867,52.41169357299805,593.48223876953125,34.801998138427734,1.4160000085830688,33.3859977722168,9.5970001220703125,20.011499404907227,"list(c(-116.934528375086, -116.765320853714, -116.765320853714, -116.934528375086, -116.934528375086, 33.5158912128692, 33.5158912128692, 33.6510263480043, 33.6510263480043, 33.5158912128692))"
1562,'307500:-487500',307500,-487500,0.038471253,95,464,14.497541427612305,22.789167404174805,7.446333408355713,415,70,2,72.252288818359375,205,24,48,199,17.874916076660156,51.90312194824219,633.3675537109375,34.020999908447266,-0.4180000126361847,34.43899917602539,8.029500007629395,19.462499618530273,"list(c(-116.773114201172, -116.603906679799, -116.603906679799, -116.773114201172, -116.773114201172, 33.5112816449339, 33.5112816449339, 33.646416780069, 33.646416780069, 33.5112816449339))"
1563,'322500:-487500',322500,-487500,0.030163973,168,1271,14.023499488830566,22.45949935913086,6.79449987411499,490,81,3,72.02996826171875,242,29,57,232,16.030166625976562,48.932132720947266,651.67669677734375,32.604000091552734,-0.15600000321865082,32.7599983215332,7.329166412353516,19.424833297729492,"list(c(-116.611719230142, -116.44251170877, -116.44251170877, -116.611719230142, -116.611719230142, 33.5064418586191, 33.5064418586191, 33.6415769937542, 33.6415769937542, 33.5064418586191))"
1564,'337500:-487500',337500,-487500,0.028389268,80,348,13.474875450134277,22.00749969482422,6.046333312988281,496,82,3,69.05585479736328,238,32,66,231,15.100916862487793,46.70579147338867,666.5615234375,31.773000717163086,-0.5590000152587891,32.332000732421875,6.621500015258789,19.219167709350586,"list(c(-116.450344393815, -116.281136872443, -116.281136872443, -116.450344393815, -116.450344393815, 33.5013718918916, 33.5013718918916, 33.6365070270268, 33.6365070270268, 33.5013718918916))"
1565,'352500:-487500',352500,-487500,0.036623472,12,30,22.073875427246094,31.20916748046875,13.24233341217041,116,23,1,67.16932678222656,58,7,21,58,16.58708381652832,45.54513931274414,743.29034423828125,41.340999603271484,4.921999931335449,36.41899871826172,14.738333702087402,24.75,"list(c(-116.28899062331, -116.119783101937, -116.119783101937, -116.28899062331, -116.28899062331, 33.4960717845064, 33.4960717845064, 33.6312069196415, 33.6312069196415, 33.4960717845064))"
1566,'367500:-487500',367500,-487500,0.0715837,75,438,22.42854118347168,31.19533348083496,13.779166221618652,78,16,1,65.68981170654297,40,4,11,39,15.897250175476074,44.90494918823242,718.84619140625,40.65299987792969,5.250999927520752,35.402000427246094,15.484832763671875,25.270000457763672,"list(c(-116.127658849013, -115.958451327641, -115.958451327641, -116.127658849013, -116.127658849013, 33.4905415780032, 33.4905415780032, 33.6256767131383, 33.6256767131383, 33.4905415780032))"
1567,'382500:-487500',382500,-487500,0.045668513,90,529,23.394332885742188,32.511165618896484,14.607333183288574,83,15,1,57.371273040771484,37,4,15,37,16.906999588012695,46.451629638671875,739.67864990234375,42.42300033569336,6.026000022888184,36.39699935913086,15.996000289916992,26.10183334350586,"list(c(-115.96635000055, -115.797142479178, -115.797142479178, -115.96635000055, -115.96635000055, 33.4847813157041, 33.4847813157041, 33.6199164508393, 33.6199164508393, 33.4847813157041))"
1568,'397500:-487500',397500,-487500,0.032198779,18,67,22.360292434692383,31.55500030517578,13.815333366394043,107,15,1,48.161800384521484,40,7,24,40,16.55158233642578,46.498435974121094,734.838623046875,41.404998779296875,5.809000015258789,35.59600067138672,13.815333366394043,24.824501037597656,"list(c(-115.80506500675, -115.635857485377, -115.635857485377, -115.80506500675, -115.80506500675, 33.4787910427104, 33.4787910427104, 33.6139261778456, 33.6139261778456, 33.4787910427104))"
1569,'412500:-487500',412500,-487500,0.010124135,2,3,21.018125534057617,30.818500518798828,11.94950008392334,118,18,1,48.339839935302734,41,7,29,41,16.62791633605957,44.91603469848633,778.1104736328125,40.768001556396484,3.747999906539917,37.02000045776367,11.94950008392334,23.89816665649414,"list(c(-115.643804795615, -115.474597274242, -115.474597274242, -115.643804795615, -115.643804795615, 33.4725708058993, 33.4725708058993, 33.6077059410345, 33.6077059410345, 33.4725708058993))"
1570,'427500:-487500',427500,-487500,0.049656226,2,2,19.525667190551758,29.045333862304688,10.920499801635742,165,25,1,48.98488998413086,58,11,41,58,15.24233341217041,44.206302642822266,751.50091552734375,38.44499969482422,3.9649999141693115,34.47999954223633,10.920499801635742,21.98616600036621,"list(c(-115.482570294288, -115.313362772916, -115.313362772916, -115.482570294288, -115.482570294288, 33.4661206539208, 33.4661206539208, 33.6012557890559, 33.6012557890559, 33.4661206539208))"
1571,'442500:-487500',442500,-487500,0.03386763,5,27,22.387666702270508,32.50483322143555,12.878832817077637,103,18,1,53.106292724609375,38,5,28,36,15.241333961486816,42.05201721191406,808.09930419921875,41.685001373291016,5.440999984741211,36.24400329589844,32.13933563232422,25.663166046142578,"list(c(-115.321362429023, -115.152154907651, -115.152154907651, -115.321362429023, -115.321362429023, 33.459440637194, 33.459440637194, 33.5945757723291, 33.5945757723291, 33.459440637194))"
1572,'457500:-487500',457500,-487500,0.034999639,5,8,23.553375244140625,33.96333312988281,13.618000030517578,89,16,1,55.371559143066406,33,4,23,33,16.052749633789062,42.53623580932617,835.724365234375,43.32600021362305,5.586999893188477,37.73899841308594,13.618000030517578,27.16433334350586,"list(c(-115.160182125152, -114.990974603779, -114.990974603779, -115.160182125152, -115.160182125152, 33.4525308079042, 33.4525308079042, 33.5876659430393, 33.5876659430393, 33.4525308079042))"
1573,'472500:-487500',472500,-487500,0.037412811,27,134,23.47158432006836,33.83399963378906,13.587833404541016,92,16,1,54.860572814941406,33,4,23,33,15.999000549316406,42.49966812133789,832.438232421875,43.10200119018555,5.456999778747559,37.64500045776367,33.40399932861328,27.041500091552734,"list(c(-114.99903030705, -114.829822785677, -114.829822785677, -114.99903030705, -114.99903030705, 33.4453912199983, 33.4453912199983, 33.5805263551334, 33.5805263551334, 33.4453912199983))"
1574,'487500:-487500',487500,-487500,0.028587102,11,25,23.40250015258789,33.671165466308594,13.580666542053223,97,17,1,55.63488006591797,36,5,24,36,15.654000282287598,42.212276458740234,826.06683349609375,42.71500015258789,5.63100004196167,37.08399963378906,13.580666542053223,26.910499572753906,"list(c(-114.837907898111, -114.668700376738, -114.668700376738, -114.837907898111, -114.837907898111, 33.4380219291821, 33.4380219291821, 33.5731570643173, 33.5731570643173, 33.4380219291821))"
1575,'502500:-487500',502500,-487500,0.046303767,77,486,22.456249237060547,32.297000885009766,12.959333419799805,95,16,1,55.24449157714844,36,5,22,36,15.167500495910645,41.99545669555664,796.76861572265625,40.91400146484375,4.796999931335449,36.117000579833984,12.959333419799805,25.900333404541016,"list(c(-114.67681582071, -114.507608299338, -114.507608299338, -114.67681582071, -114.67681582071, 33.4304229929156, 33.4304229929156, 33.5655581280507, 33.5655581280507, 33.4304229929156))"
1576,'82500:-502500',82500,-502500,0.003282518,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(c(-119.197332178938, -119.028124657566, -119.028124657566, -119.197332178938, -119.197332178938, 33.4209413792028, 33.4209413792028, 33.5560765143379, 33.5560765143379, 33.4209413792028))"
1577,'127500:-502500',127500,-502500,0.035640398,89,449,15.697916984558105,18.799999237060547,13.383333206176758,278,62,0,98.75760650634766,161,2,6,161,5.487499713897705,48.241756439208984,226.83082580566406,21.625,10.25,11.375,13.383333206176758,17.875,"list(c(-118.713421438544, -118.544213917172, -118.544213917172, -118.713421438544, -118.713421438544, 33.4161065528042, 33.4161065528042, 33.5512416879394, 33.5512416879394, 33.4161065528042))"
1578,'142500:-502500',142500,-502500,0.014902932,8,38,16.1803035736084,19.93712043762207,13.29924201965332,299,67,0,100.32772827148438,176,2,7,176,8.01287841796875,52.70054626464844,275.81280517578125,24.309091567993164,9.104545593261719,15.204545974731445,13.29924201965332,19.048484802246094,"list(c(-118.552132489338, -118.382924967966, -118.382924967966, -118.552132489338, -118.552132489338, 33.4140345654188, 33.4140345654188, 33.549169700554, 33.549169700554, 33.4140345654188))"
1579,'202500:-502500',202500,-502500,0.019757373,8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(c(-117.907074722286, -117.737867200913, -117.737867200913, -117.907074722286, -117.907074722286, 33.4034451670671, 33.4034451670671, 33.5385803022022, 33.5385803022022, 33.4034451670671))"
1580,'217500:-502500',217500,-502500,0.057818857,23,64,16.817989349365234,21.32176399230957,13.04058837890625,325,66,1,93.6395492553711,192,6,13,177,11.686176300048828,55.76091766357422,340.640869140625,27.464706420898438,6.507058620452881,20.9576473236084,13.250391960144043,20.53823471069336,"list(c(-117.7458394483, -117.576631926928, -117.576631926928, -117.7458394483, -117.7458394483, 33.4002225587493, 33.4002225587493, 33.5353576938844, 33.5353576938844, 33.4002225587493))"
1581,'232500:-502500',232500,-502500,0.008767747,17,95,16.886333465576172,21.7810001373291,12.866499900817871,327,65,1,92.4444808959961,190,6,13,177,12.684000015258789,55.599876403808594,366.9203186035156,28.79199981689453,5.979000091552734,22.812999725341797,13.059165954589844,20.88716697692871,"list(c(-117.584617704165, -117.415410182793, -117.415410182793, -117.584617704165, -117.584617704165, 33.3967698946031, 33.3967698946031, 33.5319050297382, 33.5319050297382, 33.3967698946031))"
1582,'247500:-502500',247500,-502500,0.035647106,25,76,16.21150016784668,22.699167251586914,11.304666519165039,442,84,2,88.91458892822266,246,9,20,231,14.539166450500488,52.831275939941406,472.6463623046875,32.13399887084961,4.613999843597412,27.51999855041504,11.319999694824219,21.596332550048828,"list(c(-117.423410420463, -117.254202899091, -117.254202899091, -117.423410420463, -117.423410420463, 33.3930872015931, 33.3930872015931, 33.5282223367282, 33.5282223367282, 33.3930872015931))"
1583,'262500:-502500',262500,-502500,0.033080925,71,232,17.17308235168457,23.400999069213867,12.133333206176758,347,67,2,87.0185546875,192,9,18,182,15.008166313171387,53.54513931274414,460.77532958984375,32.91299819946289,4.883999824523926,28.02899932861328,12.421833038330078,22.463333129882812,"list(c(-117.262218527275, -117.093011005902, -117.093011005902, -117.262218527275, -117.262218527275, 33.389174508471, 33.389174508471, 33.5243096436061, 33.5243096436061, 33.389174508471))"
1584,'277500:-502500',277500,-502500,0.017251037,40,117,16.884416580200195,23.991832733154297,10.968167304992676,366,71,2,84.98432922363281,200,12,23,191,16.414167404174805,52.261104583740234,530.6949462890625,34.619998931884766,3.2119998931884766,31.40799903869629,11.479333877563477,23.128665924072266,"list(c(-117.101042954148, -116.931835432776, -116.931835432776, -117.101042954148, -117.101042954148, 33.3850318457738, 33.3850318457738, 33.5201669809089, 33.5201669809089, 33.3850318457738))"
1585,'292500:-502500',292500,-502500,0.037669876,58,214,16.843250274658203,24.394166946411133,10.49566650390625,362,69,2,81.30708312988281,193,16,28,185,17.967832565307617,53.31068801879883,568.4537353515625,35.88999938964844,2.186000108718872,33.70399856567383,10.992500305175781,23.624832153320312,"list(c(-116.939884630064, -116.770677108692, -116.770677108692, -116.939884630064, -116.939884630064, 33.3806592458214, 33.3806592458214, 33.5157943809566, 33.5157943809566, 33.3806592458214))"
1586,'307500:-502500',307500,-502500,0.011784148,16,64,14.11329174041748,22.39966583251953,7.230999946594238,535,92,3,76.65103912353516,272,28,51,260,16.273582458496094,50.440391540527344,629.18560791015625,32.53799819946289,0.2750000059604645,32.262996673583984,7.5929999351501465,18.998498916625977,"list(c(-116.778744483409, -116.609536962036, -116.609536962036, -116.778744483409, -116.778744483409, 33.3760567427146, 33.3760567427146, 33.5111918778497, 33.5111918778497, 33.3760567427146))"
1587,'322500:-502500',322500,-502500,0.030969079,20,32,16.34054183959961,24.850000381469727,8.887499809265137,346,59,2,69.72525787353516,169,22,45,165,17.274084091186523,49.99155807495117,657.739013671875,35.652000427246094,1.0980000495910645,34.55400085449219,9.6138334274292,21.623666763305664,"list(c(-116.617623441936, -116.448415920563, -116.448415920563, -116.617623441936, -116.617623441936, 33.3712243723325, 33.3712243723325, 33.5063595074676, 33.5063595074676, 33.3712243723325))"
1588,'337500:-502500',337500,-502500,0.018425623,20,34,16.420917510986328,25.032501220703125,8.925333023071289,360,60,2,67.86052703857422,173,24,50,168,16.411500930786133,48.74944305419922,667.7603759765625,35.19900131225586,1.534000039100647,33.665000915527344,9.528833389282227,21.93233299255371,"list(c(-116.456522432739, -116.287314911367, -116.287314911367, -116.456522432739, -116.456522432739, 33.3661621723301, 33.3661621723301, 33.5012973074653, 33.5012973074653, 33.3661621723301))"
